ticker,name,last_close,dollar_vol_20d,rsi,sma200,wma20,ema9,ema21,macd,macd_signal,below_sma200,below_wma20,cross_up,cross_down,rsi_buy,rsi_sell,p_tbv,tbvps,fcf,debt_to_equity,current_ratio,tbv_yoy,q_ptbv,q_fcf,q_dte,q_cr,q_tbv_growth,value_hit,confluence
ETSY,Etsy Inc,79.465,207320478.0,76.39,60.2146,61.4182,75.86,72.1654,3.7792,3.1862,False,False,False,False,False,True,,,165655504.0,,1.689,,False,True,False,True,False,False,0
PAC,Grupo Aeroportuario Pacifico,252.0,24492008.0,57.19,246.8288,247.5855,248.3219,244.6985,2.6484,0.8219,False,False,False,False,False,False,,,1832582400.0,2.2633,1.469,,False,True,False,True,False,False,0
XLV,Health Care Select Sector ETF,160.87,1729599183.0,72.06,149.2401,150.1304,155.5001,152.9853,2.338,1.6013,False,False,False,False,False,True,,,,,,,False,False,False,False,False,False,0
HON,Honeywell International,243.625,1273581280.0,50.26,214.448,239.1591,267.9414,245.9899,17.5984,7.4211,False,False,False,False,False,False,,,2936875008.0,2.5739,1.385,,False,True,False,True,False,False,0
HPQ,HP Inc,22.565,466631950.0,42.42,22.3914,21.2193,23.347,23.678,-0.0519,0.3376,False,False,False,False,False,False,,,3450874880.0,,0.794,,False,True,False,False,False,False,0
XLI,Industrial Select Sector ETF,182.44,1448081661.0,59.94,163.5442,172.3043,180.5594,178.1078,2.4415,1.9847,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IBM,IBM,276.72,2964932211.0,56.1,272.4692,251.3583,267.3608,266.7379,2.1926,3.7858,False,False,False,False,False,False,,,13080750080.0,2.1117,0.796,,False,True,False,False,False,False,0
IFF,Intl Flavors & Fragrances,75.48,137772831.0,50.62,69.6728,74.3685,75.7444,75.4666,0.3839,0.47,False,False,False,False,False,False,,,3702625024.0,0.457,1.492,,False,True,True,True,False,False,0
RSP,Invesco S&P 500 Equal Weight ETF,212.78,2175680821.0,60.73,195.9368,202.3397,210.754,209.4974,1.5398,1.6219,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
SPY,SPDR S&P 500 ETF Trust,737.9,44725216221.0,50.37,688.6343,706.1043,737.0138,738.469,0.2939,2.3689,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IEUR,iShares Core MSCI Europe ETF,74.25,84692528.0,51.73,71.2754,72.9657,74.2379,74.1077,0.205,0.2758,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IBB,iShares NASDAQ Biotechnology ETF,188.565,261484058.0,74.77,166.2554,171.1546,180.878,175.9562,4.1579,2.2299,False,False,False,False,False,True,,,,,,,False,False,False,False,False,False,0
IVW,iShares S&P 500 Growth ETF,134.61,378735899.0,48.86,124.3469,127.2873,134.5986,135.2415,-0.2013,0.3657,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IVE,iShares S&P 500 Value ETF,226.77,192219632.0,54.16,214.5071,220.3141,226.552,226.2032,0.6407,0.8914,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
JNJ,Johnson & Johnson,256.065,1995368808.0,73.24,216.6252,236.5181,243.9451,238.0488,5.057,2.8482,False,False,False,False,False,True,,,12511375360.0,0.6773,1.025,,False,True,True,True,False,False,0
JCI,Johnson Controls,139.36,662994498.0,46.3,126.4078,138.801,142.2949,142.4029,0.3205,0.9572,False,False,False,True,False,False,,,2870374912.0,0.7032,1.036,,False,True,True,True,False,False,0
KMB,Kimberly-Clark,109.11,512129234.0,68.82,103.6592,100.4932,105.7798,102.7184,2.8362,2.0038,False,False,False,False,False,False,,,1054625024.0,3.7126,0.766,,False,True,False,False,False,False,0
MDLZ,Mondelez International,59.94,566774093.0,43.43,58.2983,59.4366,60.9326,61.2276,-0.1289,0.1157,False,False,False,False,False,False,,,2847500032.0,0.8379,0.542,,False,True,True,False,False,False,0
NVS,Novartis AG,156.34,348304769.0,61.95,140.4657,151.6992,153.2645,151.4415,1.553,0.8665,False,False,False,False,False,False,,,12024750080.0,1.2073,0.848,,False,True,False,False,False,False,0
PM,Philip Morris International,180.095,845676612.0,51.9,165.2956,173.547,179.2738,179.1715,0.4105,0.646,False,False,False,False,False,False,,,8575249920.0,,0.976,,False,True,False,False,False,False,0
PBI,Pitney Bowes,18.02,53556393.0,68.99,11.895,13.9717,17.5484,17.0655,0.5722,0.5743,False,False,False,False,False,False,,,254778624.0,,0.621,,False,True,False,False,False,False,0
XLRE,Real Estate Select Sector ETF,44.75,235871023.0,53.26,41.9499,43.4439,44.659,44.5152,0.17,0.1649,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
SBUX,Starbucks Corp,103.9101,781923201.0,58.64,91.9261,99.1837,102.4356,101.3907,0.7722,0.18,False,False,False,False,False,False,,,-1304087552.0,,0.922,,False,False,False,False,False,False,0
SYY,Sysco Corp,83.005,263535500.0,72.43,77.6448,78.963,80.6187,78.8382,1.6911,1.2742,False,False,False,False,False,True,,,1868375040.0,6.7044,1.329,,False,True,False,True,False,False,0
XLK,Technology Select Sector ETF,182.32,2763834286.0,49.51,150.678,160.8147,184.5043,184.0943,1.7975,3.2942,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
TRIP,Tripadvisor Inc,13.99,56980083.0,72.1,13.1127,11.1055,13.0354,12.3748,0.6584,0.5395,False,False,False,False,False,True,,,181087504.0,1.9979,1.249,,False,True,False,True,False,False,0
UNH,UnitedHealth Group,420.25,2824525817.0,65.01,333.5251,344.5029,412.7529,403.1154,11.0253,10.5365,False,False,False,False,False,False,,,17687500800.0,0.7398,0.798,,False,True,True,False,False,False,0
VEA,Vanguard FTSE Developed Markets ETF,70.37,793800790.0,48.9,64.6392,68.2084,70.8536,70.7353,0.2731,0.4385,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
V,Visa Inc,344.325,2760040989.0,67.2,328.1595,318.663,332.7437,328.5033,3.7659,2.2027,False,False,False,False,False,False,,,20839749632.0,0.6723,1.088,,False,True,True,True,False,False,0
XRX,Xerox Holdings,3.26,15822502.0,56.18,2.5265,2.2989,3.2244,3.1566,0.121,0.168,False,False,False,False,False,False,,,550374976.0,8.4045,1.181,,False,True,False,True,False,False,0
